User,PostalCode,Country,Latitude,Longitude,distanceToHdV
4477,J2W1L2,Canada,45.353473,-73.300526,86513.33453594879
4478,J2Y1B6,Canada,45.306572,-73.319005,91176.26614881483
4479,J2X5T5,Canada,45.308387,-73.209206,85135.30533297123
4480,J2X5S2,Canada,45.273153,-73.232237,89281.04071946189
4481,J2W3A1,Canada,45.337182,-73.301085,87791.8295073692
4482,J2X3W3,Canada,45.315247,-73.232421,85781.19010017536
4483,J2Y1A9,Canada,45.3129,-73.317128,90576.5175594066
4484,J2W1K6,Canada,45.352959,-73.305465,86835.18384151708
4485,J2X5N1,Canada,45.330303,-73.236726,84785.1298600437
4486,J2W1L1,Canada,45.352328,-73.303742,86784.2848126472
4487,J2Y1L9,Canada,45.319099,-73.303586,89337.28788653386
4488,J2W2W5,Canada,45.345079,-73.266798,85256.68891752118
4489,J2W1Z3,Canada,45.34044,-73.296448,87278.91491564688
4490,J2W1K6,Canada,45.352959,-73.305465,86835.18384151708
4491,J2W0B1,Canada,45.357268,-73.278104,84947.04747327903
4492,J2W1J9,Canada,45.356571,-73.304126,86485.18139315219
4493,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
4494,J2W1J3,Canada,45.347877,-73.30068,86948.1866143721
4495,J2W0E5,Canada,45.361577,-73.297569,85730.34741191899
4496,J2W2X4,Canada,45.363292,-73.307753,86189.29178578965
4497,J2W0B2,Canada,45.357268,-73.278104,84947.04747327903
4498,J2M1E9,Canada,45.356431,-72.489774,58358.776613298476
4499,J2W2K9,Canada,45.357928,-73.297629,86009.6107316189
4500,J2Y1E6,Canada,45.364976,-73.374978,90030.39328336777
4501,J2Y1E6,Canada,45.364976,-73.374978,90030.39328336777
4502,J2W3B6,Canada,45.342129,-73.2921,86903.35920394858
4503,J2W3B6,Canada,45.342129,-73.2921,86903.35920394858
4504,J2W2G1,Canada,45.352984,-73.264274,84499.19489370314
4505,J2W2P3,Canada,45.352667,-73.281272,85479.9168267064
4506,J2W2N8,Canada,45.347321,-73.277568,85684.14586441753
4507,J2W2G1,Canada,45.352984,-73.264274,84499.19489370314
4508,J2W2N8,Canada,45.347321,-73.277568,85684.14586441753
4509,J2Y1J9,Canada,45.317963,-73.310152,89791.9714078276
4510,J2W2S4,Canada,45.340275,-73.294615,87188.26375543367
4511,J2W2S4,Canada,45.340275,-73.294615,87188.26375543367
4512,J2W2S4,Canada,45.340275,-73.294615,87188.26375543367
4513,J2X2L5,Canada,45.299164,-73.233151,87146.9630828014
4514,J2W1K6,Canada,45.352959,-73.305465,86835.18384151708
4515,J2W2B2,Canada,45.375087,-73.253961,82211.8763082814
4516,J2W2B2,Canada,45.375087,-73.253961,82211.8763082814
4517,J2Y1A9,Canada,45.3129,-73.317128,90576.5175594066
4518,J2W1P9,Canada,45.346205,-73.270025,85348.6236510478
4519,J2Y1A5,Canada,45.379229,-73.378863,89256.05327359836
4520,J2N0G7,Canada,45.275648,-72.970851,77292.18836176001
4521,J2X4Y6,Canada,45.3175,-73.242312,86122.91147802513
4522,J2W2S4,Canada,45.340275,-73.294615,87188.26375543367
4523,J2X5V1,Canada,45.298305,-73.188104,84910.86535537768
4524,J2W2W5,Canada,45.345079,-73.266798,85256.68891752118
4525,J2W3B7,Canada,45.357201,-73.3122,86902.95857719891
4526,J2W2P5,Canada,45.363441,-73.303075,85907.50553062082
4527,J2Y7H4,Canada,0,0,8672420.421869809
4528,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
4529,J2X1H1,Canada,45.312667,-73.215639,85112.55151291407
4530,J2N0B6,Canada,45.274431,-72.963576,77134.3633241533
4531,J2Y1M4,Canada,45.320435,-73.305354,89331.28037135472
4532,J2Y1C5,Canada,45.309748,-73.342992,92272.93090026359
4533,J2Y1E8,Canada,45.368064,-73.380274,90128.88920171221
4534,J2X4V2,Canada,45.279957,-73.241272,89170.49698472908
4535,J2W0H6,Canada,45.365035,-73.260531,83355.92578491292
4536,J2W1M3,Canada,45.355005,-73.268757,84593.8900159851
4537,J2W1Y3,Canada,45.339602,-73.296213,87330.30553934089
4538,J2W1Y3,Canada,45.339602,-73.296213,87330.30553934089
4539,J2W2T1,Canada,45.337261,-73.298985,87667.30113594918
4540,J2W2Y6,Canada,45.348012,-73.277565,85630.4226738185
4541,J2X1A2,Canada,45.316798,-73.237379,85917.25585500138
4542,J2W1S4,Canada,45.350582,-73.267302,84855.4899032274
4543,J2W1P6,Canada,45.344453,-73.275059,85766.40822858614
4544,J2Y1K2,Canada,45.317963,-73.310152,89791.9714078276
4545,J2T3H5,Canada,45.611131,-72.915535,44981.12016889001
4546,J2T3H5,Canada,45.611131,-72.915535,44981.12016889001
4547,J2W2B5,Canada,45.372159,-73.254362,82459.17977919134
4548,J2W2P7,Canada,45.347304,-73.28353,86020.78125686914
4549,J2W2Z5,Canada,45.375524,-73.36812,88867.2034556187
4550,J2W7X9,Canada,0,0,8672420.421869809
4551,J2W7X9,Canada,0,0,8672420.421869809
4552,J2W7X9,Canada,0,0,8672420.421869809
4553,J2W2W3,Canada,45.359838,-73.300074,86005.61972420431
4554,J2X4C3,Canada,45.279827,-73.229641,88584.60012081993
4555,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
4556,J2X5T4,Canada,45.323493,-73.207547,83792.40177750245
4557,J2W1X5,Canada,45.338174,-73.299579,87630.34371400005
4558,J2X5W5,Canada,45.320178,-73.23422,85473.20487774564
4559,J2X5W5,Canada,45.320178,-73.23422,85473.20487774564
4560,J2W1L1,Canada,45.352328,-73.303742,86784.2848126472
4561,J2W2K7,Canada,45.354922,-73.29857,86291.4213864799
4562,J2W1K6,Canada,45.352959,-73.305465,86835.18384151708
4563,J2X3P5,Canada,45.275503,-73.232266,89083.73603992058
4564,J2W1G5,Canada,45.343245,-73.302622,87412.81912552583
4565,J2W2Y8,Canada,45.35986,-73.302531,86145.3518143355
4566,J2Y1B3,Canada,45.307375,-73.308796,90547.46131913459
4567,J2Y1L6,Canada,45.320418,-73.300905,89084.8526140587
4568,J2W3A9,Canada,45.349739,-73.303731,86980.30661048753
4569,J2W3A9,Canada,45.349739,-73.303731,86980.30661048753
4570,J2W3A9,Canada,45.349739,-73.303731,86980.30661048753
4571,J2W1K1,Canada,45.355954,-73.30542,86606.14682215906
4572,J2W1M7,Canada,45.367516,-73.26457,83393.82843003313
4573,J2W3B7,Canada,45.357201,-73.3122,86902.95857719891
4574,J2W2W4,Canada,45.335383,-73.299307,87830.56727281232
4575,J2W3E4,Canada,45.355619,-73.272525,84758.60669124778
4576,J2W2B5,Canada,45.372159,-73.254362,82459.17977919134
4577,J2W1V1,Canada,45.350347,-73.302543,86866.19965651003
4578,J2X0C7,Canada,45.32146,-73.243527,85866.28250682131
4579,J2W3C8,Canada,45.35808,-73.273333,84614.62475046037
4580,J2W1Z3,Canada,45.34044,-73.296448,87278.91491564688
4581,J2W1Z3,Canada,45.34044,-73.296448,87278.91491564688
4582,J2W1Z3,Canada,45.34044,-73.296448,87278.91491564688
4583,J2W1Z3,Canada,45.34044,-73.296448,87278.91491564688
4584,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
4585,J2W2T7,Canada,45.339089,-73.296275,87373.40362234757
4586,J2Y1C3,Canada,45.29119,-73.321506,92528.02886029072
4587,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
4588,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
4589,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
4590,J2W3A7,Canada,45.348015,-73.283799,85981.05383153007
4591,J2W1K5,Canada,45.355135,-73.304425,86610.86164421319
4592,J2W0A2,Canada,45.353414,-73.289512,85889.73928229019
4593,J2X4J3,Canada,45.327304,-73.256662,86105.3180156372
4594,J2W3E8,Canada,45.353414,-73.289512,85889.73928229019
4595,J2W2Y4,Canada,45.335529,-73.296936,87685.9057177226
4596,J2W1X7,Canada,45.337692,-73.299383,87656.47058123091
4597,J2W2R8,Canada,45.35395,-73.274389,84992.49475378412
4598,J2Y1G4,Canada,45.369423,-73.37901,89956.30684551936
4599,J2X0B7,Canada,45.321177,-73.245781,86010.20304848377
4600,J2W3C4,Canada,45.360835,-73.296243,85710.16639293305
4601,J2W2B1,Canada,45.37357,-73.251894,82211.10588804899
4602,J2W1P7,Canada,45.34446,-73.274198,85717.73357648215
4603,J2W2T1,Canada,45.337261,-73.298985,87667.30113594918
4604,J2W2S8,Canada,45.347984,-73.29541,86640.38335918022
4605,J2Y1A7,Canada,45.315955,-73.318952,90440.36364852462
4606,J2W3R8,Canada,0,0,8672420.421869809
4607,J2Y1H7,Canada,45.292154,-73.324328,92606.81316896009
4608,J2W0A9,Canada,45.357268,-73.278104,84947.04747327903
4609,J2X2T3,Canada,45.276923,-73.229787,88837.34906676204
4610,J2W2Y4,Canada,45.335529,-73.296936,87685.9057177226
4611,J2X5B7,Canada,45.308117,-73.234709,86488.10635861223
4612,J2W3C7,Canada,45.342737,-73.278558,86095.68951245022
4613,J2W0B6,Canada,45.349296,-73.29497,86514.94982662627
4614,J2X4Z6,Canada,45.295712,-73.227672,87149.71337991014
4615,J2X5S6,Canada,45.266632,-73.241885,90323.95802885466
4616,J2X5L8,Canada,45.293758,-73.241827,88048.40999221921
4617,J2X2E4,Canada,45.303045,-73.234433,86892.32599348709
4618,J2W3A4,Canada,45.335974,-73.294979,87541.46510709604
4619,J2Y1B3,Canada,45.307375,-73.308796,90547.46131913459
4620,J2K3G6,Canada,45.217247,-72.808918,78070.3542091705
4621,J2W1A4,Canada,45.388543,-73.364339,87721.06221438218
4622,J2X5L8,Canada,45.293758,-73.241827,88048.40999221921
4623,J2W2W1,Canada,45.338476,-73.294671,87330.43471184588
4624,J2Y1L9,Canada,45.319099,-73.303586,89337.28788653386
4625,J2X4T5,Canada,45.314354,-73.245755,86562.84759403802
4626,J2W0A8,Canada,45.356209,-73.2783,85039.46495000822
4627,J2X0C8,Canada,45.3201,-73.244483,86027.82780903336
4628,J2W0A8,Canada,45.356209,-73.2783,85039.46495000822
4629,J2X0B7,Canada,45.321177,-73.245781,86010.20304848377
4630,J2Y1K6,Canada,45.319163,-73.308534,89608.00512898904
4631,J2X1C3,Canada,45.315205,-73.237296,86043.05201793813
4632,J2W1G6,Canada,45.344032,-73.295755,86963.1981434693
4633,J2W1M4,Canada,45.357448,-73.274034,84702.87811724523
4634,J2W2W6,Canada,45.358752,-73.313537,86863.9783879345
4635,J2X5H2,Canada,45.295461,-73.23752,87682.3064672515
4636,J2W3C3,Canada,45.362237,-73.292027,85362.15105860477
4637,J2W3C3,Canada,45.362237,-73.292027,85362.15105860477
4638,J2L0N2,Canada,45.308972,-72.633581,64696.02599716725
4639,J2W2K9,Canada,45.357928,-73.297629,86009.6107316189
4640,J2W1X3,Canada,45.342125,-73.299626,87328.87108177746
4641,J2W2W6,Canada,45.358752,-73.313537,86863.9783879345
4642,J2W2W6,Canada,45.358752,-73.313537,86863.9783879345
4643,J2X5S6,Canada,45.266632,-73.241885,90323.95802885466
4644,J2A3A7,Canada,45.849082,-72.386653,8334.639349075163
4645,J2W2P7,Canada,45.347304,-73.28353,86020.78125686914
4646,J2W2W2,Canada,45.360001,-73.299278,85947.54978333009
4647,J2W1P7,Canada,45.34446,-73.274198,85717.73357648215
4648,J2W1X5,Canada,45.338174,-73.299579,87630.34371400005
4649,J2X2Y4,Canada,45.278359,-73.239394,89207.94233841168
4650,J2W2P7,Canada,45.347304,-73.28353,86020.78125686914
4651,J2W1L1,Canada,45.352328,-73.303742,86784.2848126472
4652,J2X4T5,Canada,45.314354,-73.245755,86562.84759403802
4653,J2W1M9,Canada,45.37988,-73.258677,82114.8399592251
4654,J2X3R7,Canada,45.310059,-73.238613,86534.45776146554
4655,J2W1H1,Canada,45.34516,-73.295589,86867.12798448915
4656,J2W1L4,Canada,45.354783,-73.306432,86752.73943731918
4657,J2Y1B3,Canada,45.307375,-73.308796,90547.46131913459
4658,J2W2Y4,Canada,45.335529,-73.296936,87685.9057177226
4659,J2W2V9,Canada,45.337921,-73.294702,87375.11317289765
4660,J2W0E3,Canada,45.3598,-73.257675,83599.97954911148
4661,J2Y1B1,Canada,45.308447,-73.314249,90765.04583023404
4662,J2W1J3,Canada,45.347877,-73.30068,86948.1866143721
4663,J2X1H1,Canada,45.312667,-73.215639,85112.55151291407
4664,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
4665,J2Y1B1,Canada,45.308447,-73.314249,90765.04583023404
4666,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
4667,J2W1M9,Canada,45.37988,-73.258677,82114.8399592251
4668,J2W1V4,Canada,45.349271,-73.301101,86865.83659133491
4669,J2W1V4,Canada,45.349271,-73.301101,86865.83659133491
4670,J2W1V4,Canada,45.349271,-73.301101,86865.83659133491
4671,J2W3C6,Canada,45.350772,-73.30487,86966.92826338313
4672,J2W3C6,Canada,45.350772,-73.30487,86966.92826338313
4673,J2W3C6,Canada,45.350772,-73.30487,86966.92826338313
4674,J2W3C6,Canada,45.350772,-73.30487,86966.92826338313
4675,J2W2W4,Canada,45.335383,-73.299307,87830.56727281232
4676,J2W2V6,Canada,45.340322,-73.29208,87041.84714126779
4677,J2X5L8,Canada,45.293758,-73.241827,88048.40999221921
4678,J2W0A7,Canada,45.35469,-73.277429,85107.01646603741
4679,J2W0B9,Canada,45.363242,-73.31287,86489.8072786086
4680,J2W1L4,Canada,45.354783,-73.306432,86752.73943731918
4681,J2W1C9,Canada,45.341999,-73.280156,86242.53039874861
4682,J2W1L4,Canada,45.354783,-73.306432,86752.73943731918
4683,J2X5L8,Canada,45.293758,-73.241827,88048.40999221921
4684,J2W2S4,Canada,45.340275,-73.294615,87188.26375543367
4685,J2X4P6,Canada,45.296696,-73.237536,87580.61877908454
4686,J2X4K4,Canada,45.309262,-73.234697,86393.18659369189
4687,J2X4K4,Canada,45.309262,-73.234697,86393.18659369189
4688,J2W1K3,Canada,45.355957,-73.308255,86769.02030087567
4689,J2W1A3,Canada,45.385394,-73.362164,87810.06488382927
4690,J2W2W6,Canada,45.358752,-73.313537,86863.9783879345
4691,J2Y1B3,Canada,45.307375,-73.308796,90547.46131913459
4692,J2W1Z5,Canada,45.360308,-73.309385,86507.19929222697
4693,J2W3R8,Canada,0,0,8672420.421869809
4694,J2W1G2,Canada,45.349228,-73.298205,86704.12868343262
4695,J2X3J1,Canada,45.301954,-73.239518,87249.25679201691
4696,J2W1S4,Canada,45.350582,-73.267302,84855.4899032274
4697,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
4698,J2W2W6,Canada,45.358752,-73.313537,86863.9783879345
4699,J2X1A1,Canada,45.316765,-73.239812,86049.45272983087
4700,J2X1A1,Canada,45.316765,-73.239812,86049.45272983087
4701,J2X1A1,Canada,45.316765,-73.239812,86049.45272983087
4702,J2W1X5,Canada,45.338174,-73.299579,87630.34371400005
4703,J2W1L8,Canada,45.35275,-73.274366,85083.8823099499
4704,J2W2S6,Canada,45.34881,-73.301909,86947.045605089
4705,J2W2R9,Canada,45.339027,-73.298842,87522.97650230864
4706,J2W1H8,Canada,45.346676,-73.293988,86660.03227360094
4707,J2W0A7,Canada,45.35469,-73.277429,85107.01646603741
4708,J2W1H8,Canada,45.346676,-73.293988,86660.03227360094
4709,J2W3E4,Canada,45.355619,-73.272525,84758.60669124778
4710,J2X5S6,Canada,45.266632,-73.241885,90323.95802885466
4711,J2W3E4,Canada,45.355619,-73.272525,84758.60669124778
4712,J2X5L8,Canada,45.293758,-73.241827,88048.40999221921
4713,J2Y1A6,Canada,45.31615,-73.315979,90258.83840931332
4714,J2W2S8,Canada,45.347984,-73.29541,86640.38335918022
4715,J2W3E6,Canada,45.354655,-73.271103,84752.94343145889
4716,J2W1X8,Canada,45.342682,-73.302761,87463.84386367735
4717,J2W3B3,Canada,45.33738,-73.291268,87224.09580392519
4718,J2W1G2,Canada,45.349228,-73.298205,86704.12868343262
4719,J2W1G6,Canada,45.344032,-73.295755,86963.1981434693
4720,J2W2S4,Canada,45.340275,-73.294615,87188.26375543367
4721,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
4722,J2W2W1,Canada,45.338476,-73.294671,87330.43471184588
4723,J2W2T7,Canada,45.339089,-73.296275,87373.40362234757
4724,J2W2S6,Canada,45.34881,-73.301909,86947.045605089
4725,J2W2R7,Canada,45.360508,-73.296834,85768.82075653193
4726,J2X2Y2,Canada,45.284846,-73.242126,88805.62747328285
4727,J2X1W8,Canada,45.306462,-73.236496,86718.54635707194
4728,J2W1G9,Canada,45.345289,-73.292795,86699.0864375925
4729,J2W2Y2,Canada,45.339718,-73.294409,87219.675823969
4730,J2W1K8,Canada,45.354224,-73.301639,86520.06693460082
4731,J2W2H1,Canada,45.327396,-73.29787,88370.30386859697
4732,J2W1V7,Canada,45.349823,-73.297051,86593.00373520334
4733,J2X4K4,Canada,45.309262,-73.234697,86393.18659369189
4734,J2W3C6,Canada,45.350772,-73.30487,86966.92826338313
4735,J2W1X8,Canada,45.342682,-73.302761,87463.84386367735
4736,J2X1C3,Canada,45.315205,-73.237296,86043.05201793813
4737,J2X1C3,Canada,45.315205,-73.237296,86043.05201793813
4738,J2W2A8,Canada,45.375847,-73.255266,82227.82045129073
4739,J2Y1J8,Canada,45.318221,-73.311777,89862.57619749391
4740,J2W1H8,Canada,45.346676,-73.293988,86660.03227360094
4741,J2X4X3,Canada,45.281384,-73.240027,88986.71650081787
4742,J2X5S3,Canada,45.322473,-73.246963,85968.91361685532
4743,J2W1X3,Canada,45.342125,-73.299626,87328.87108177746
4744,J2W2A8,Canada,45.375847,-73.255266,82227.82045129073
4745,J2W2A8,Canada,45.375847,-73.255266,82227.82045129073
4746,J2W1S3,Canada,45.350805,-73.26913,84940.50442870878
4747,J2W1M4,Canada,45.357448,-73.274034,84702.87811724523
4748,J2W1V1,Canada,45.350347,-73.302543,86866.19965651003
4749,J2W2A8,Canada,45.375847,-73.255266,82227.82045129073
4750,J2W2Y2,Canada,45.339718,-73.294409,87219.675823969
4751,J2W1A3,Canada,45.385394,-73.362164,87810.06488382927
4752,J2W1H2,Canada,45.344752,-73.30176,87248.47994212007
4753,J2W2P4,Canada,45.344399,-73.278536,85965.22340945165
4754,J2W1M4,Canada,45.357448,-73.274034,84702.87811724523
4755,J2W1Y9,Canada,45.341892,-73.296924,87193.93279715111
4756,J2X0C8,Canada,45.3201,-73.244483,86027.82780903336
4757,J2K3X1,Canada,45.214823,-72.825074,78741.97421657317
4758,J2W1M5,Canada,45.36054,-73.268103,84129.7331545864
4759,J2W0H1,Canada,45.364874,-73.258024,83226.93076931754
4760,J2W2V9,Canada,45.337921,-73.294702,87375.11317289765
4761,J2W0E3,Canada,45.3598,-73.257675,83599.97954911148
4762,J2W2H1,Canada,45.327396,-73.29787,88370.30386859697
4763,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4764,J2W2T1,Canada,45.337261,-73.298985,87667.30113594918
4765,J2W2G3,Canada,45.351698,-73.263177,84537.96485568146
4766,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4767,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4768,J2W0E8,Canada,0,0,8672420.421869809
4769,J2W2C7,Canada,45.3672,-73.258565,83078.16863828654
4770,J2W2C7,Canada,45.3672,-73.258565,83078.16863828654
4771,J2W2W8,Canada,45.365691,-73.30267,85715.4492133511
4772,J2W3E6,Canada,45.354655,-73.271103,84752.94343145889
4773,J2W3E6,Canada,45.354655,-73.271103,84752.94343145889
4774,J2W3E6,Canada,45.354655,-73.271103,84752.94343145889
4775,J2W1X1,Canada,45.339428,-73.300089,87562.5038073759
4776,J2W0J3,Canada,45.353271,-73.293807,86145.09803899424
4777,J2W2R8,Canada,45.35395,-73.274389,84992.49475378412
4778,J2W1G6,Canada,45.344032,-73.295755,86963.1981434693
4779,J2W2S4,Canada,45.340275,-73.294615,87188.26375543367
4780,J2X5P1,Canada,45.362475,-73.245511,82711.38301086274
4781,J2W2R5,Canada,45.357669,-73.29564,85915.28026847141
4782,J2W1Z4,Canada,45.353279,-73.291608,86019.26960239498
4783,J2W1Y9,Canada,45.341892,-73.296924,87193.93279715111
4784,J2X0G1,Canada,45.31751,-73.23621,85796.92885559106
4785,J2M1R6,Canada,45.358003,-72.636308,59376.127930003466
4786,J2W1H5,Canada,45.346396,-73.293595,86659.2699763903
4787,J2W1H5,Canada,45.346396,-73.293595,86659.2699763903
4788,J2W2W4,Canada,45.335383,-73.299307,87830.56727281232
4789,J2Y1C3,Canada,45.29119,-73.321506,92528.02886029072
4790,J2W2C5,Canada,45.366344,-73.262652,83375.09961114461
4791,J2W0C8,Canada,45.358681,-73.291022,85574.26944070039
4792,J2W2T7,Canada,45.339089,-73.296275,87373.40362234757
4793,J2W0B5,Canada,45.359382,-73.291538,85550.5295161899
4794,J2W0A1,Canada,45.34695,-73.301595,87071.0609161104
4795,J2W1H8,Canada,45.346676,-73.293988,86660.03227360094
4796,J2W1H8,Canada,45.346676,-73.293988,86660.03227360094
4797,J2W3E6,Canada,45.354655,-73.271103,84752.94343145889
4798,J2W2R9,Canada,45.339027,-73.298842,87522.97650230864
4799,J2W0B5,Canada,45.359382,-73.291538,85550.5295161899
4800,J2W0B1,Canada,45.357268,-73.278104,84947.04747327903
4801,J2W1X7,Canada,45.337692,-73.299383,87656.47058123091
4802,J2W1L5,Canada,45.352769,-73.270306,84854.09305150354
4803,J2W1Y3,Canada,45.339602,-73.296213,87330.30553934089
4804,J2W3C6,Canada,45.350772,-73.30487,86966.92826338313
4805,J2W1L6,Canada,45.353143,-73.273001,84976.66490752903
4806,J2W2S4,Canada,45.340275,-73.294615,87188.26375543367
4807,J2W3R8,Canada,0,0,8672420.421869809
4808,J2W3R8,Canada,0,0,8672420.421869809
4809,J2W2S8,Canada,45.347984,-73.29541,86640.38335918022
4810,J2W1S7,Canada,45.349051,-73.279044,85633.16288745328
4811,J2Y1C3,Canada,45.29119,-73.321506,92528.02886029072
4812,J2W1S7,Canada,45.349051,-73.279044,85633.16288745328
4813,J2W1H1,Canada,45.34516,-73.295589,86867.12798448915
4814,J2X4K4,Canada,45.309262,-73.234697,86393.18659369189
4815,J2X3N9,Canada,45.301347,-73.238519,87246.94102698799
4816,J2X3N9,Canada,45.301347,-73.238519,87246.94102698799
4817,J2W2V9,Canada,45.337921,-73.294702,87375.11317289765
4818,J2W2R7,Canada,45.360508,-73.296834,85768.82075653193
4819,J2W0E3,Canada,45.3598,-73.257675,83599.97954911148
4820,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
4821,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4822,J2W1L4,Canada,45.354783,-73.306432,86752.73943731918
4823,J2W2T7,Canada,45.339089,-73.296275,87373.40362234757
4824,J2W1X7,Canada,45.337692,-73.299383,87656.47058123091
4825,J2X1L6,Canada,45.309596,-73.238388,86560.56549857985
4826,J2W1V8,Canada,45.371678,-73.268299,83288.05037668571
4827,J2X5L8,Canada,45.293758,-73.241827,88048.40999221921
4828,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
4829,J2W1E7,Canada,45.363462,-73.305499,86046.08421496338
4830,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
4831,J2X2T7,Canada,45.27692,-73.23481,89094.02729084597
4832,J2W0J3,Canada,45.353271,-73.293807,86145.09803899424
4833,J2W0J3,Canada,45.353271,-73.293807,86145.09803899424
4834,J2W1T9,Canada,45.351607,-73.301753,86725.25317797785
4835,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4836,J2W1Z1,Canada,45.342117,-73.298068,87241.30959732868
4837,J2W1Z1,Canada,45.342117,-73.298068,87241.30959732868
4838,J2W2V3,Canada,45.337812,-73.295773,87443.80936404398
4839,J2W1H2,Canada,45.344752,-73.30176,87248.47994212007
4840,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
4841,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
4842,J2X5S6,Canada,45.266632,-73.241885,90323.95802885466
4843,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4844,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4845,J2Y1G5,Canada,45.375442,-73.392871,90373.11336260573
4846,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4847,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4848,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
4849,J2W2W6,Canada,45.358752,-73.313537,86863.9783879345
4850,J2W3E6,Canada,45.354655,-73.271103,84752.94343145889
4851,J2Y1C7,Canada,45.314181,-73.352114,92450.10069551908
4852,J2X5M4,Canada,45.317538,-73.237443,85860.23559911412
4853,J2W3E8,Canada,45.353414,-73.289512,85889.73928229019
4854,J2W1Y9,Canada,45.341892,-73.296924,87193.93279715111
4855,J2W2S6,Canada,45.34881,-73.301909,86947.045605089
4856,J2W1E6,Canada,45.362744,-73.305621,86106.94188348476
4857,J2X4Y4,Canada,45.293385,-73.233152,87627.90939578715
4858,J2W1E6,Canada,45.362744,-73.305621,86106.94188348476
4859,J2W1Z1,Canada,45.342117,-73.298068,87241.30959732868
4860,J2W1E6,Canada,45.362744,-73.305621,86106.94188348476
4861,J2N3C6,Canada,45.262067,-72.982028,79039.10270256606
4862,J2Y1C7,Canada,45.314181,-73.352114,92450.10069551908
4863,J2W1N9,Canada,45.351176,-73.28201,85636.39890763994
4864,J2X1J9,Canada,45.310281,-73.239653,86571.28483412614
4865,J2W2W6,Canada,45.358752,-73.313537,86863.9783879345
4866,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
4867,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
4868,J2X1C3,Canada,45.315205,-73.237296,86043.05201793813
4869,J2X1C3,Canada,45.315205,-73.237296,86043.05201793813
4870,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
4871,J2W3E5,Canada,45.355619,-73.272525,84758.60669124778
4872,J2Y1B7,Canada,45.307933,-73.324635,91383.23216626068
4873,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
4874,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
4875,J2W1Y6,Canada,45.361803,-73.311416,86512.8731694763
4876,J2W2B5,Canada,45.372159,-73.254362,82459.17977919134
4877,J2W0C8,Canada,45.358681,-73.291022,85574.26944070039
4878,J2Y1E1,Canada,45.330399,-73.352017,91215.41082777726
4879,J2Y1E1,Canada,45.330399,-73.352017,91215.41082777726
4880,J2X3J6,Canada,45.298866,-73.239544,87505.82210989825
4881,J2X5S1,Canada,45.265256,-73.241953,90443.8587659717
4882,J2W3B7,Canada,45.357201,-73.3122,86902.95857719891
4883,J2Y1B4,Canada,45.309863,-73.307478,90278.51084068336
4884,J2Y1E6,Canada,45.364976,-73.374978,90030.39328336777
4885,J2W2Y4,Canada,45.335529,-73.296936,87685.9057177226
4886,J2W1E6,Canada,45.362744,-73.305621,86106.94188348476
4887,J2X5P1,Canada,45.362475,-73.245511,82711.38301086274
4888,J2X2G2,Canada,45.302203,-73.230046,86732.70313441192
4889,J2Y1K5,Canada,45.319163,-73.308534,89608.00512898904
4890,J2W1W3,Canada,45.353421,-73.296502,86287.35421132574
4891,J2W1W3,Canada,45.353421,-73.296502,86287.35421132574
4892,J2W1W3,Canada,45.353421,-73.296502,86287.35421132574
4893,J2W1W3,Canada,45.353421,-73.296502,86287.35421132574
4894,J2W3A5,Canada,45.364086,-73.30866,86182.50055601206
4895,J2W1Y5,Canada,45.358627,-73.312196,86795.76023048043
4896,J2W1Y6,Canada,45.361803,-73.311416,86512.8731694763
4897,J2W2C5,Canada,45.366344,-73.262652,83375.09961114461
4898,J2X3J6,Canada,45.298866,-73.239544,87505.82210989825
